EMPRESA;IDENTIFICACAO;PRODUTO_REFERENCIA;CODIGO_DE_BARRAS;TAMANHO;COR;QTDE_ESTOQUE_ATUAL;QTDE_ESTOQUE_MINIMO
73829973763116;00 - CD;79.272.19.000;815540887975;34;BRANCO;25.000;1.000
73829973763116;00 - CD;79.272.19.000;799265921463;M;OFF WHITE;1.000;2.000
73829973763116;00 - CD;79.272.19.000;890858773864;36;VERDE;0.000;2.000
73829973763116;00 - CD;79.272.19.000;659222763282;UNICO;VERDE;25.000;2.000
73829973763116;00 - CD;77.129.33.FEM;633058518923;40;JEANS;2.000;2.000
73829973763116;00 - CD;77.129.33.FEM;886043983609;40;VINHO;12.000;1.000
73829973763116;00 - CD;77.129.33.FEM;109260937798;U;MARSALA;8.000;1.000
73829973763116;00 - CD;18.565.18.XPT;780628404217;XG;VERDE;12.000;1.000
73829973763116;00 - CD;18.565.18.XPT;190832662301;44;CARAMELO;0.000;1.000
73829973763116;00 - CD;85.272.14.000;147931894433;XG;VINHO;1.000;2.000
73829973763116;00 - CD;85.272.14.000;123295686345;38;VERDE;1.000;3.000
73829973763116;00 - CD;85.272.14.000;460547030165;XG;ROSA;8.000;1.000
73829973763116;00 - CD;85.272.14.000;167454941495;40;OFF WHITE;0.000;0.000
73829973763116;00 - CD;85.272.14.000;435251430620;XG;MARSALA;25.000;3.000
73829973763116;00 - CD;85.272.14.000;585614797904;UNICO;ROSA;8.000;3.000
73829973763116;00 - CD;54.918.65.KIT;633968512869;46;ESTAMPADO;25.000;2.000
73829973763116;00 - CD;54.918.65.KIT;356526088027;PP;VERDE;3.000;1.000
73829973763116;00 - CD;54.918.65.KIT;946955532470;44;ESTAMPADO;3.000;2.000
73829973763116;00 - CD;54.918.65.KIT;318375786950;G;CARAMELO;12.000;1.000
73829973763116;00 - CD;54.918.65.KIT;687570329141;36;JEANS;25.000;1.000
73829973763116;00 - CD;03.357.95.MEN;556622419915;UNICO;VERMELHO;0.000;0.000
73829973763116;00 - CD;03.357.95.MEN;538879806254;UNICO;MARSALA;0.000;1.000
73829973763116;00 - CD;03.357.95.MEN;111176164091;38;OFF WHITE;0.000;0.000
73829973763116;00 - CD;03.357.95.MEN;585707891793;34;VERMELHO;40.000;3.000
73829973763116;00 - CD;03.357.95.MEN;968603623082;P;OFF WHITE;0.000;1.000
73829973763116;00 - CD;03.357.95.MEN;183153937431;UNICO;BRANCO;2.000;0.000
73829973763116;00 - CD;13.929.36.000;798618180060;36;NUDE;5.000;1.000
73829973763116;00 - CD;13.929.36.000;581814686177;44;VINHO;25.000;3.000
73829973763116;00 - CD;13.929.36.000;290395771022;34;BEGE;12.000;0.000
73829973763116;00 - CD;81.247.25.ABC;669300168903;U;CARAMELO;12.000;2.000
73829973763116;00 - CD;81.247.25.ABC;751836143730;GG;VINHO;2.000;0.000
73829973763116;00 - CD;81.247.25.ABC;471679627730;G;BEGE;8.000;0.000
73829973763116;00 - CD;94.829.46.000;165502092369;44;BRANCO;40.000;2.000
73829973763116;00 - CD;94.829.46.000;563081478396;36;VERMELHO;25.000;0.000
73829973763116;00 - CD;94.829.46.000;539348516502;UNICO;ESTAMPADO;3.000;3.000
73829973763116;00 - CD;94.829.46.000;840555690480;36;OFF WHITE;5.000;0.000
73829973763116;00 - CD;94.829.46.000;396233298895;XG;BRANCO;25.000;1.000
73829973763116;00 - CD;94.829.46.000;954461523315;40;CARAMELO;0.000;2.000
73829973763116;00 - CD;11.059.69.000;207023274116;40;PRETO;1.000;2.000
73829973763116;00 - CD;74.271.57.XPT;618150513054;38;VERMELHO;8.000;1.000
73829973763116;00 - CD;74.271.57.XPT;907476271123;40;JEANS;12.000;2.000
73829973763116;00 - CD;74.271.57.XPT;693739410163;38;BEGE;12.000;2.000
73829973763116;00 - CD;74.271.57.XPT;733391315582;40;ROSA;25.000;1.000
73829973763116;00 - CD;44.013.99.000;462637523339;M;ESTAMPADO;2.000;1.000
73829973763116;00 - CD;44.013.99.000;518622968131;PP;MARSALA;0.000;2.000
73829973763116;00 - CD;44.013.99.000;911301224550;46;CINZA;0.000;2.000
73829973763116;00 - CD;44.013.99.000;569899057277;42;ROSA;0.000;3.000
73829973763116;00 - CD;44.013.99.000;827930089851;U;CARAMELO;8.000;1.000
73829973763116;00 - CD;12.132.95.000;927787786397;U;VERDE;25.000;1.000
73829973763116;00 - CD;12.132.95.000;283390029955;40;BEGE;40.000;1.000
73829973763116;00 - CD;12.132.95.000;176390744598;UNICO;CINZA;5.000;1.000
73829973763116;00 - CD;12.132.95.000;382403784515;36;MARSALA;40.000;2.000
73829973763116;00 - CD;22.382.53.000;833275586467;44;BRANCO;1.000;3.000
73829973763116;00 - CD;22.382.53.000;928127900972;PP;BEGE;40.000;3.000
73829973763116;00 - CD;22.382.53.000;134576741159;GG;OFF WHITE;0.000;1.000
73829973763116;00 - CD;22.382.53.000;979533851527;46;BEGE;1.000;0.000
73829973763116;00 - CD;65.559.18.ABC;362828933750;GG;MARSALA;8.000;0.000
73829973763116;00 - CD;65.559.18.ABC;986284840975;M;CINZA;2.000;2.000
73829973763116;00 - CD;65.559.18.ABC;843910469621;36;ROSA;1.000;0.000
73829973763116;00 - CD;66.428.32.MEN;294316337058;34;CARAMELO;0.000;0.000
73829973763116;00 - CD;66.428.32.MEN;741871218875;42;OFF WHITE;8.000;2.000
73829973763116;00 - CD;66.428.32.MEN;607707781344;G;CARAMELO;0.000;3.000
73829973763116;00 - CD;66.428.32.MEN;318026161250;44;CARAMELO;0.000;3.000
73829973763116;00 - CD;66.428.32.MEN;705557792283;G;VINHO;0.000;3.000
73829973763116;00 - CD;90.541.63.ABC;680968284630;M;BEGE;1.000;2.000
73829973763116;00 - CD;90.541.63.ABC;785251424657;UNICO;MARSALA;3.000;0.000
73829973763116;00 - CD;90.541.63.ABC;275913496858;46;MARSALA;1.000;3.000
73829973763116;00 - CD;90.541.63.ABC;270798781932;P;AZUL;3.000;3.000
73829973763116;00 - CD;59.937.21.000;592399271892;42;PRETO;12.000;2.000
73829973763116;00 - CD;59.937.21.000;717057436299;GG;CINZA;12.000;3.000
73829973763116;00 - CD;59.937.21.000;327934175206;38;VERDE;2.000;1.000
73829973763116;00 - CD;59.937.21.000;573135340790;G;JEANS;1.000;1.000
73829973763116;00 - CD;59.937.21.000;681851058999;40;MARSALA;5.000;2.000
73829973763116;00 - CD;59.911.63.KIT;493344450143;GG;CINZA;40.000;1.000
73829973763116;00 - CD;59.911.63.KIT;281778013104;34;CARAMELO;0.000;3.000
73829973763116;00 - CD;59.911.63.KIT;962819016671;46;ROSA;0.000;2.000
73829973763116;00 - CD;59.911.63.KIT;577266856367;XG;VINHO;40.000;0.000
73829973763116;00 - CD;59.911.63.KIT;543698758447;XG;NUDE;40.000;0.000
73829973763116;00 - CD;59.911.63.KIT;845049003518;34;VERMELHO;5.000;3.000
73829973763116;00 - CD;35.998.62.ABC;290953701479;42;ROSA;2.000;0.000
73829973763116;00 - CD;35.998.62.ABC;476051157144;34;JEANS;2.000;1.000
73829973763116;00 - CD;86.255.69.ABC;918077227420;XG;BEGE;25.000;3.000
73829973763116;00 - CD;86.255.69.ABC;399121743779;GG;VERMELHO;0.000;0.000
73829973763116;00 - CD;86.255.69.ABC;583677451631;P;JEANS;3.000;0.000
73829973763116;00 - CD;86.255.69.ABC;408082822352;42;VINHO;25.000;0.000
73829973763116;00 - CD;86.255.69.ABC;510997482825;XG;PRETO;40.000;0.000
73829973763116;00 - CD;86.255.69.ABC;501862646342;44;BRANCO;1.000;2.000
73829973763116;00 - CD;96.085.91.000;792507030781;UNICO;VERDE;12.000;3.000
73829973763116;00 - CD;96.085.91.000;655673250330;P;BEGE;40.000;2.000
73829973763116;00 - CD;96.085.91.000;177116365848;M;BRANCO;12.000;3.000
73829973763116;00 - CD;95.878.97.XPT;539020183443;44;ESTAMPADO;12.000;2.000
73829973763116;00 - CD;95.878.97.XPT;545102946626;PP;VINHO;5.000;0.000
73829973763116;00 - CD;95.878.97.XPT;783784489549;PP;VERMELHO;0.000;3.000
73829973763116;00 - CD;95.878.97.XPT;411295671097;38;BEGE;1.000;0.000
73829973763116;00 - CD;17.070.07.000;281763140664;M;AZUL;0.000;3.000
73829973763116;00 - CD;17.070.07.000;806312502771;UNICO;MARSALA;0.000;3.000
73829973763116;00 - CD;26.833.18.ABC;800707259150;36;CINZA;25.000;1.000
73829973763116;00 - CD;26.833.18.ABC;661643107179;44;JEANS;25.000;0.000
73829973763116;00 - CD;26.833.18.ABC;209385404377;P;AZUL;0.000;0.000
73829973763116;00 - CD;26.833.18.ABC;902659021507;44;CARAMELO;3.000;1.000
73829973763116;00 - CD;26.833.18.ABC;920377758699;PP;AZUL;5.000;0.000
73829973763116;00 - CD;26.833.18.ABC;443103659133;44;VERDE;8.000;2.000
73829973763116;00 - CD;28.621.11.ABC;111588114343;UNICO;ESTAMPADO;8.000;3.000
73829973763116;00 - CD;28.621.11.ABC;474020067342;34;CINZA;25.000;1.000
73829973763116;00 - CD;28.621.11.ABC;771654722556;34;VERMELHO;8.000;1.000
73829973763116;00 - CD;28.621.11.ABC;796937786935;PP;CARAMELO;25.000;2.000
73829973763116;00 - CD;28.621.11.ABC;634328966942;U;ROSA;8.000;2.000
73829973763116;00 - CD;02.652.13.FEM;484248854967;40;MARSALA;3.000;3.000
73829973763116;00 - CD;02.652.13.FEM;199247790357;44;BEGE;40.000;3.000
73829973763116;00 - CD;02.652.13.FEM;600084760184;UNICO;JEANS;5.000;2.000
73829973763116;00 - CD;02.652.13.FEM;227066612636;PP;CARAMELO;25.000;2.000
73829973763116;00 - CD;21.424.99.KIT;449224709228;36;BEGE;0.000;3.000
73829973763116;00 - CD;21.424.99.KIT;688667026540;PP;CINZA;12.000;1.000
73829973763116;00 - CD;21.424.99.KIT;907702675720;38;JEANS;8.000;3.000
73829973763116;00 - CD;02.088.63.KIT;880553186531;40;OFF WHITE;0.000;0.000
73829973763116;00 - CD;02.088.63.KIT;913663195051;36;PRETO;40.000;0.000
73829973763116;00 - CD;08.468.08.XPT;774059577383;46;CINZA;0.000;2.000
73829973763116;00 - CD;08.468.08.XPT;959095095760;42;AZUL;3.000;0.000
73829973763116;00 - CD;08.468.08.XPT;304204563525;44;MARSALA;5.000;0.000
73829973763116;00 - CD;08.468.08.XPT;979038906313;U;NUDE;5.000;1.000
73829973763116;00 - CD;08.468.08.XPT;265802322238;XG;VERDE;8.000;3.000
73829973763116;00 - CD;08.468.08.XPT;211883689833;34;BEGE;12.000;3.000
73829973763116;00 - CD;57.637.28.ABC;443285342060;XG;VERDE;2.000;0.000
73829973763116;00 - CD;57.637.28.ABC;156227130872;G;VERDE;0.000;2.000
73829973763116;00 - CD;85.121.54.000;247883151802;46;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;85.121.54.000;653459737493;38;CINZA;1.000;2.000
73829973763116;00 - CD;61.094.35.MEN;521838603143;P;JEANS;0.000;2.000
73829973763116;00 - CD;61.094.35.MEN;791431440992;46;NUDE;0.000;1.000
73829973763116;00 - CD;61.094.35.MEN;324008795089;40;CINZA;1.000;2.000
73829973763116;00 - CD;61.094.35.MEN;772337384537;38;BRANCO;25.000;1.000
73829973763116;00 - CD;32.910.24.XPT;621894208905;GG;ESTAMPADO;40.000;0.000
73829973763116;00 - CD;32.910.24.XPT;775358838318;44;ROSA;5.000;2.000
73829973763116;00 - CD;32.910.24.XPT;817474091552;XG;NUDE;40.000;3.000
73829973763116;00 - CD;32.910.24.XPT;708486250425;PP;MARSALA;40.000;2.000
73829973763116;00 - CD;40.504.73.MEN;125049384863;44;OFF WHITE;40.000;1.000
73829973763116;00 - CD;40.504.73.MEN;631814391189;34;ROSA;25.000;0.000
73829973763116;00 - CD;40.504.73.MEN;404511030896;46;ROSA;40.000;3.000
73829973763116;00 - CD;40.504.73.MEN;411505162821;UNICO;NUDE;12.000;0.000
73829973763116;00 - CD;40.504.73.MEN;660471974225;46;ESTAMPADO;0.000;2.000
73829973763116;00 - CD;40.504.73.MEN;187480323542;GG;PRETO;1.000;0.000
73829973763116;00 - CD;29.682.96.ABC;779152341991;40;ESTAMPADO;1.000;2.000
73829973763116;00 - CD;29.682.96.ABC;266444288251;44;ROSA;12.000;3.000
73829973763116;00 - CD;29.682.96.ABC;801742509839;U;CINZA;8.000;2.000
73829973763116;00 - CD;97.393.00.ABC;632445092604;U;VINHO;1.000;0.000
73829973763116;00 - CD;97.393.00.ABC;236219957687;PP;MARSALA;25.000;3.000
73829973763116;00 - CD;45.090.77.ABC;605970657106;GG;VINHO;0.000;2.000
73829973763116;00 - CD;45.090.77.ABC;149748094712;34;VINHO;1.000;3.000
73829973763116;00 - CD;45.090.77.ABC;720375812430;40;CARAMELO;2.000;2.000
73829973763116;00 - CD;09.220.18.KIT;304603603095;G;BEGE;0.000;0.000
73829973763116;00 - CD;09.220.18.KIT;381914810950;34;BEGE;8.000;1.000
73829973763116;00 - CD;42.341.14.MEN;153608775251;40;MARSALA;25.000;1.000
73829973763116;00 - CD;99.202.54.XPT;968157141410;46;JEANS;12.000;1.000
73829973763116;00 - CD;99.202.54.XPT;155412983020;P;OFF WHITE;0.000;3.000
73829973763116;00 - CD;99.202.54.XPT;227627507792;XG;VERMELHO;0.000;0.000
73829973763116;00 - CD;99.202.54.XPT;421972988616;GG;ROSA;0.000;1.000
73829973763116;00 - CD;76.277.79.FEM;185812701024;46;BEGE;0.000;2.000
73829973763116;00 - CD;76.277.79.FEM;564364887070;40;VINHO;0.000;3.000
73829973763116;00 - CD;40.451.49.ABC;440351348698;38;ROSA;12.000;1.000
73829973763116;00 - CD;40.451.49.ABC;878034855476;U;JEANS;1.000;1.000
73829973763116;00 - CD;40.451.49.ABC;763204046257;GG;MARSALA;40.000;3.000
73829973763116;00 - CD;24.074.81.ABC;874134454069;44;CINZA;3.000;0.000
73829973763116;00 - CD;24.074.81.ABC;394986033802;P;BEGE;40.000;2.000
73829973763116;00 - CD;24.074.81.ABC;673940357806;G;VERDE;3.000;0.000
73829973763116;00 - CD;24.074.81.ABC;785681247184;PP;BEGE;0.000;1.000
73829973763116;00 - CD;24.074.81.ABC;649021920897;G;PRETO;40.000;3.000
73829973763116;00 - CD;24.074.81.ABC;211131621882;PP;JEANS;5.000;3.000
73829973763116;00 - CD;11.520.94.FEM;390981072011;PP;PRETO;40.000;2.000
73829973763116;00 - CD;11.520.94.FEM;113019794587;GG;OFF WHITE;12.000;2.000
73829973763116;00 - CD;11.520.94.FEM;939550983162;P;NUDE;5.000;1.000
73829973763116;00 - CD;51.242.14.MEN;528134320948;GG;PRETO;0.000;2.000
73829973763116;00 - CD;51.242.14.MEN;348932203435;34;PRETO;0.000;1.000
73829973763116;00 - CD;51.242.14.MEN;939293130036;UNICO;CARAMELO;3.000;0.000
73829973763116;00 - CD;51.242.14.MEN;744350952218;U;BEGE;25.000;3.000
73829973763116;00 - CD;51.242.14.MEN;609899384877;U;MARSALA;12.000;0.000
73829973763116;00 - CD;51.242.14.MEN;632975538848;44;ROSA;0.000;2.000
73829973763116;00 - CD;77.555.72.MEN;483170548216;XG;VINHO;2.000;3.000
73829973763116;00 - CD;77.555.72.MEN;992675171261;GG;OFF WHITE;0.000;1.000
73829973763116;00 - CD;77.555.72.MEN;102973567852;46;OFF WHITE;25.000;0.000
73829973763116;00 - CD;77.555.72.MEN;804243473821;G;VINHO;8.000;0.000
73829973763116;00 - CD;77.555.72.MEN;465705011225;P;ROSA;3.000;0.000
73829973763116;00 - CD;78.687.51.000;325976987696;42;BEGE;40.000;3.000
73829973763116;00 - CD;78.687.51.000;817699115446;36;AZUL;0.000;3.000
73829973763116;00 - CD;13.458.46.FEM;181540738482;42;CARAMELO;25.000;0.000
73829973763116;00 - CD;13.458.46.FEM;344049008181;U;NUDE;25.000;1.000
73829973763116;00 - CD;69.212.49.ABC;689969353004;U;CARAMELO;5.000;2.000
73829973763116;00 - CD;69.212.49.ABC;217848319130;46;VINHO;12.000;0.000
73829973763116;00 - CD;69.212.49.ABC;473702885100;38;JEANS;1.000;0.000
73829973763116;00 - CD;69.212.49.ABC;341392250394;U;VERDE;0.000;3.000
73829973763116;00 - CD;69.212.49.ABC;485413252413;UNICO;VERDE;3.000;1.000
73829973763116;00 - CD;71.856.87.FEM;115024795045;44;BRANCO;0.000;2.000
73829973763116;00 - CD;71.856.87.FEM;837259883479;UNICO;OFF WHITE;0.000;1.000
73829973763116;00 - CD;71.856.87.FEM;619093250722;46;BEGE;40.000;2.000
73829973763116;00 - CD;71.856.87.FEM;808683158051;GG;NUDE;40.000;0.000
73829973763116;00 - CD;71.856.87.FEM;794750112820;U;VERDE;2.000;0.000
73829973763116;00 - CD;49.083.55.ABC;420502731972;GG;JEANS;0.000;1.000
73829973763116;00 - CD;49.083.55.ABC;110780893473;46;PRETO;2.000;1.000
73829973763116;00 - CD;49.083.55.ABC;490506063295;G;BRANCO;1.000;2.000
73829973763116;00 - CD;51.953.63.XPT;281458101143;44;JEANS;0.000;0.000
73829973763116;00 - CD;51.953.63.XPT;495868271857;U;VINHO;2.000;1.000
73829973763116;00 - CD;51.953.63.XPT;250931394707;42;CARAMELO;5.000;0.000
73829973763116;00 - CD;51.953.63.XPT;256870663468;GG;AZUL;40.000;2.000
73829973763116;00 - CD;17.831.07.FEM;282473422445;GG;VERDE;40.000;1.000
73829973763116;00 - CD;17.831.07.FEM;119225865099;PP;VINHO;40.000;3.000
73829973763116;00 - CD;17.831.07.FEM;748119317340;XG;OFF WHITE;0.000;0.000
73829973763116;00 - CD;17.831.07.FEM;434077332288;42;ESTAMPADO;8.000;0.000
73829973763116;00 - CD;64.169.61.XPT;544520261753;M;NUDE;2.000;0.000
73829973763116;00 - CD;64.169.61.XPT;291050207160;46;AZUL;3.000;3.000
73829973763116;00 - CD;64.169.61.XPT;224637136398;40;VERDE;25.000;0.000
73829973763116;00 - CD;64.169.61.XPT;814485262661;46;CARAMELO;1.000;2.000
73829973763116;00 - CD;58.165.38.XPT;294178390464;44;ESTAMPADO;1.000;2.000
73829973763116;00 - CD;58.165.38.XPT;728945594351;UNICO;AZUL;25.000;3.000
73829973763116;00 - CD;49.553.02.000;535696117039;M;NUDE;1.000;2.000
73829973763116;00 - CD;76.445.11.ABC;477822556579;XG;VINHO;0.000;1.000
73829973763116;00 - CD;76.445.11.ABC;434539435491;46;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;76.445.11.ABC;926497078413;P;MARSALA;12.000;2.000
73829973763116;00 - CD;76.445.11.ABC;555158882433;P;AZUL;8.000;3.000
73829973763116;00 - CD;76.445.11.ABC;580417135468;M;ESTAMPADO;3.000;0.000
73829973763116;00 - CD;18.317.55.FEM;243505820011;XG;CARAMELO;12.000;3.000
73829973763116;00 - CD;18.317.55.FEM;752742802644;UNICO;ESTAMPADO;40.000;0.000
73829973763116;00 - CD;18.317.55.FEM;946335236952;36;NUDE;40.000;2.000
73829973763116;00 - CD;18.317.55.FEM;361024144493;UNICO;PRETO;25.000;2.000
73829973763116;00 - CD;18.317.55.FEM;785416998356;42;VINHO;25.000;3.000
73829973763116;00 - CD;18.317.55.FEM;596747053184;PP;BRANCO;5.000;0.000
73829973763116;00 - CD;97.630.50.000;654433199563;42;JEANS;3.000;2.000
73829973763116;00 - CD;97.630.50.000;785540995362;GG;BRANCO;40.000;3.000
73829973763116;00 - CD;97.630.50.000;336228265766;UNICO;VERDE;0.000;1.000
73829973763116;00 - CD;97.630.50.000;325037252964;UNICO;VERMELHO;1.000;3.000
73829973763116;00 - CD;97.630.50.000;774243145509;P;ROSA;25.000;1.000
73829973763116;00 - CD;78.888.86.000;810164353544;40;CINZA;40.000;0.000
73829973763116;00 - CD;78.888.86.000;798334109315;UNICO;VINHO;0.000;2.000
73829973763116;00 - CD;78.888.86.000;774592564825;40;ROSA;3.000;3.000
73829973763116;00 - CD;78.888.86.000;406061332927;36;MARSALA;0.000;1.000
73829973763116;00 - CD;78.888.86.000;606622574256;40;NUDE;5.000;3.000
73829973763116;00 - CD;78.888.86.000;996205176675;44;JEANS;1.000;0.000
73829973763116;00 - CD;14.882.17.000;603554234264;M;BEGE;25.000;1.000
73829973763116;00 - CD;14.882.17.000;383030699840;U;VERMELHO;0.000;0.000
73829973763116;00 - CD;14.882.17.000;312293718302;PP;MARSALA;0.000;2.000
73829973763116;00 - CD;14.882.17.000;410155906675;36;VERDE;12.000;1.000
73829973763116;00 - CD;14.882.17.000;107250184445;GG;ESTAMPADO;25.000;3.000
73829973763116;00 - CD;14.882.17.000;715670610352;UNICO;BEGE;12.000;2.000
73829973763116;00 - CD;95.667.15.KIT;647745774589;G;CINZA;2.000;0.000
73829973763116;00 - CD;95.667.15.KIT;336209015454;36;OFF WHITE;0.000;1.000
73829973763116;00 - CD;95.667.15.KIT;838896259024;36;CINZA;8.000;3.000
73829973763116;00 - CD;95.667.15.KIT;925139960050;GG;CARAMELO;25.000;2.000
73829973763116;00 - CD;95.667.15.KIT;619548449639;PP;VINHO;1.000;2.000
73829973763116;00 - CD;54.458.35.XPT;653517946688;34;BEGE;40.000;3.000
73829973763116;00 - CD;54.458.35.XPT;415979820832;GG;JEANS;0.000;1.000
73829973763116;00 - CD;95.737.17.XPT;619161613121;G;ROSA;2.000;0.000
73829973763116;00 - CD;95.737.17.XPT;686989150983;G;PRETO;0.000;3.000
73829973763116;00 - CD;95.737.17.XPT;735233672499;36;NUDE;3.000;1.000
73829973763116;00 - CD;95.737.17.XPT;941214723175;U;AZUL;40.000;0.000
73829973763116;00 - CD;95.737.17.XPT;227044633112;44;PRETO;1.000;1.000
73829973763116;00 - CD;62.608.18.ABC;721922894053;36;NUDE;12.000;2.000
73829973763116;00 - CD;62.608.18.ABC;684554469824;XG;VERDE;8.000;3.000
73829973763116;00 - CD;62.608.18.ABC;807672256051;UNICO;CARAMELO;1.000;0.000
73829973763116;00 - CD;62.608.18.ABC;107127501892;42;CINZA;1.000;3.000
73829973763116;00 - CD;62.608.18.ABC;715576639106;XG;VINHO;2.000;2.000
73829973763116;00 - CD;62.608.18.ABC;147038845022;UNICO;PRETO;0.000;2.000
73829973763116;00 - CD;50.195.87.000;821781003002;PP;CARAMELO;5.000;0.000
73829973763116;00 - CD;17.420.54.KIT;587184751776;M;NUDE;1.000;0.000
73829973763116;00 - CD;17.420.54.KIT;707865348723;34;ESTAMPADO;5.000;3.000
73829973763116;00 - CD;17.420.54.KIT;485106084298;36;BEGE;3.000;1.000
73829973763116;00 - CD;17.420.54.KIT;647579331974;U;CINZA;5.000;3.000
73829973763116;00 - CD;17.420.54.KIT;705632259872;M;MARSALA;40.000;2.000
73829973763116;00 - CD;17.420.54.KIT;501771222479;46;MARSALA;40.000;2.000
73829973763116;00 - CD;60.730.45.FEM;170805275887;U;VERMELHO;25.000;2.000
73829973763116;00 - CD;60.730.45.FEM;277523556248;40;ROSA;1.000;2.000
73829973763116;00 - CD;60.730.45.FEM;253389992079;GG;ROSA;3.000;3.000
73829973763116;00 - CD;60.730.45.FEM;990219757302;PP;ROSA;0.000;3.000
73829973763116;00 - CD;60.730.45.FEM;549487580372;UNICO;OFF WHITE;2.000;2.000
73829973763116;00 - CD;57.909.26.XPT;342879418204;38;CINZA;3.000;2.000
73829973763116;00 - CD;57.909.26.XPT;487041428537;GG;AZUL;40.000;2.000
73829973763116;00 - CD;57.909.26.XPT;600288157700;GG;VERDE;25.000;0.000
73829973763116;00 - CD;57.909.26.XPT;449610111486;XG;VERMELHO;40.000;1.000
73829973763116;00 - CD;57.909.26.XPT;958637738710;38;JEANS;40.000;0.000
73829973763116;00 - CD;17.194.08.XPT;823723272893;U;NUDE;40.000;0.000
73829973763116;00 - CD;17.194.08.XPT;832968442738;42;CARAMELO;5.000;0.000
73829973763116;00 - CD;62.250.80.MEN;821826600072;46;NUDE;40.000;1.000
73829973763116;00 - CD;62.250.80.MEN;199937977855;U;ESTAMPADO;2.000;0.000
73829973763116;00 - CD;62.250.80.MEN;601524897919;44;BRANCO;3.000;1.000
73829973763116;00 - CD;62.250.80.MEN;839147308651;42;AZUL;0.000;2.000
73829973763116;00 - CD;62.250.80.MEN;716685414473;PP;ESTAMPADO;0.000;3.000
73829973763116;00 - CD;62.250.80.MEN;172027403443;UNICO;BEGE;0.000;3.000
73829973763116;00 - CD;62.931.71.000;999410552939;36;CARAMELO;0.000;3.000
73829973763116;00 - CD;62.931.71.000;774745792787;G;VINHO;40.000;3.000
73829973763116;00 - CD;62.931.71.000;254949121323;PP;AZUL;0.000;0.000
73829973763116;00 - CD;62.931.71.000;745280048846;38;NUDE;8.000;2.000
73829973763116;00 - CD;04.092.07.XPT;568803696090;G;MARSALA;40.000;3.000
73829973763116;00 - CD;04.092.07.XPT;568158223832;36;BEGE;40.000;3.000
73829973763116;00 - CD;04.092.07.XPT;230409612597;44;JEANS;0.000;3.000
73829973763116;00 - CD;04.092.07.XPT;219377000090;38;PRETO;5.000;2.000
